,lon,lat,datetime,precip,altitude
105776,91.5,29.5,2005-01-01,918.3124,4588.5
105777,91.5,29.5,2006-01-01,765.4947,4588.5
105778,91.5,29.5,2007-01-01,822.7644,4588.5
105779,91.5,29.5,2008-01-01,1073.1504,4588.5
105780,91.5,29.5,2009-01-01,1005.87646,4588.5
105781,91.5,29.5,2010-01-01,993.1393,4588.5
105782,91.5,29.5,2011-01-01,928.76294,4588.5
105783,91.5,29.5,2012-01-01,921.4829,4588.5
105784,91.5,29.5,2013-01-01,1091.5082,4588.5
105785,91.5,29.5,2014-01-01,988.114,4588.5
105786,91.5,29.5,2015-01-01,834.69495,4588.5
105787,91.5,29.5,2016-01-01,1064.8972,4588.5
105788,91.5,29.5,2017-01-01,915.6437,4588.5
105789,91.5,29.5,2018-01-01,839.43396,4588.5
105790,91.5,29.5,2019-01-01,772.5873,4588.5
105791,91.5,29.5,2020-01-01,1130.7034,4588.5
105792,91.5,29.25,1983-01-01,744.04474,4065.0
105793,91.5,29.25,1984-01-01,1157.1119,4065.0
105794,91.5,29.25,1985-01-01,1181.2323,4065.0
105795,91.5,29.25,1986-01-01,895.80743,4065.0
105796,91.5,29.25,1987-01-01,888.9059,4065.0
105797,91.5,29.25,1988-01-01,979.0978,4065.0
105798,91.5,29.25,1989-01-01,1125.4838,4065.0
105799,91.5,29.25,1990-01-01,1007.1367,4065.0
105800,91.5,29.25,1991-01-01,983.80664,4065.0
105801,91.5,29.25,1992-01-01,889.5362,4065.0
105802,91.5,29.25,1993-01-01,1083.8174,4065.0
105803,91.5,29.25,1994-01-01,839.43823,4065.0
105804,91.5,29.25,1995-01-01,974.58093,4065.0
105805,91.5,29.25,1996-01-01,1081.202,4065.0
105806,91.5,29.25,1997-01-01,941.109,4065.0
105807,91.5,29.25,1998-01-01,1119.8539,4065.0
105808,91.5,29.25,1999-01-01,924.8367,4065.0
105809,91.5,29.25,2000-01-01,961.4918,4065.0
105810,91.5,29.25,2001-01-01,891.4529,4065.0
105811,91.5,29.25,2002-01-01,867.2821,4065.0
105812,91.5,29.25,2003-01-01,1092.061,4065.0
105813,91.5,29.25,2004-01-01,902.256,4065.0
105814,91.5,29.25,2005-01-01,868.903,4065.0
105815,91.5,29.25,2006-01-01,764.62915,4065.0
105816,91.5,29.25,2007-01-01,837.9343,4065.0
105817,91.5,29.25,2008-01-01,993.9612,4065.0
105818,91.5,29.25,2009-01-01,1040.3816,4065.0
105819,91.5,29.25,2010-01-01,987.4033,4065.0
105820,91.5,29.25,2011-01-01,859.9243,4065.0
105821,91.5,29.25,2012-01-01,921.90454,4065.0
105822,91.5,29.25,2013-01-01,969.65344,4065.0
105823,91.5,29.25,2014-01-01,978.49585,4065.0
105824,91.5,29.25,2015-01-01,811.155,4065.0
105825,91.5,29.25,2016-01-01,1027.3271,4065.0
105826,91.5,29.25,2017-01-01,933.9092,4065.0
105827,91.5,29.25,2018-01-01,839.0173,4065.0
105828,91.5,29.25,2019-01-01,761.3735,4065.0
105829,91.5,29.25,2020-01-01,1031.8806,4065.0
105830,91.5,29.0,1983-01-01,747.2082,4399.5
105831,91.5,29.0,1984-01-01,1108.2068,4399.5
105832,91.5,29.0,1985-01-01,1227.7311,4399.5
105833,91.5,29.0,1986-01-01,875.4757,4399.5
105834,91.5,29.0,1987-01-01,909.3276,4399.5
105835,91.5,29.0,1988-01-01,1005.4187,4399.5
105836,91.5,29.0,1989-01-01,1103.3798,4399.5
105837,91.5,29.0,1990-01-01,1005.5698,4399.5
105838,91.5,29.0,1991-01-01,1004.1775,4399.5
105839,91.5,29.0,1992-01-01,886.81244,4399.5
105840,91.5,29.0,1993-01-01,1139.9973,4399.5
105841,91.5,29.0,1994-01-01,834.65906,4399.5
105842,91.5,29.0,1995-01-01,936.0039,4399.5
105843,91.5,29.0,1996-01-01,1036.5099,4399.5
105844,91.5,29.0,1997-01-01,965.6975,4399.5
105845,91.5,29.0,1998-01-01,1205.7457,4399.5
105846,91.5,29.0,1999-01-01,1019.67346,4399.5
105847,91.5,29.0,2000-01-01,1050.2657,4399.5
105848,91.5,29.0,2001-01-01,945.32947,4399.5
105849,91.5,29.0,2002-01-01,896.52704,4399.5
105850,91.5,29.0,2003-01-01,1116.7168,4399.5
105851,91.5,29.0,2004-01-01,951.6874,4399.5
105852,91.5,29.0,2005-01-01,857.40454,4399.5
105853,91.5,29.0,2006-01-01,775.0464,4399.5
105854,91.5,29.0,2007-01-01,870.5609,4399.5
105855,91.5,29.0,2008-01-01,1089.1395,4399.5
105856,91.5,29.0,2009-01-01,1140.9481,4399.5
105857,91.5,29.0,2010-01-01,1014.59814,4399.5
105858,91.5,29.0,2011-01-01,869.0521,4399.5
105859,91.5,29.0,2012-01-01,929.79626,4399.5
105860,91.5,29.0,2013-01-01,904.7041,4399.5
105861,91.5,29.0,2014-01-01,999.195,4399.5
105862,91.5,29.0,2015-01-01,873.4452,4399.5
105863,91.5,29.0,2016-01-01,1063.5508,4399.5
105864,91.5,29.0,2017-01-01,955.93677,4399.5
105865,91.5,29.0,2018-01-01,923.50195,4399.5
105866,91.5,29.0,2019-01-01,813.6843,4399.5
105867,91.5,29.0,2020-01-01,1015.1754,4399.5
105868,91.5,28.75,1983-01-01,730.73047,4899.5
105869,91.5,28.75,1984-01-01,1022.4143,4899.5
105870,91.5,28.75,1985-01-01,1111.8481,4899.5
105871,91.5,28.75,1986-01-01,834.05493,4899.5
105872,91.5,28.75,1987-01-01,880.1322,4899.5
105873,91.5,28.75,1988-01-01,1052.6287,4899.5
105874,91.5,28.75,1989-01-01,1035.6304,4899.5
105875,91.5,28.75,1990-01-01,904.3015,4899.5
105876,91.5,28.75,1991-01-01,990.72485,4899.5
105877,91.5,28.75,1992-01-01,841.0577,4899.5
105878,91.5,28.75,1993-01-01,938.8274,4899.5
105879,91.5,28.75,1994-01-01,804.3949,4899.5
105880,91.5,28.75,1995-01-01,899.7822,4899.5
105881,91.5,28.75,1996-01-01,961.30286,4899.5
105882,91.5,28.75,1997-01-01,910.9477,4899.5
105883,91.5,28.75,1998-01-01,1290.5055,4899.5
105884,91.5,28.75,1999-01-01,978.7892,4899.5
105885,91.5,28.75,2000-01-01,1163.4006,4899.5
105886,91.5,28.75,2001-01-01,855.6633,4899.5
105887,91.5,28.75,2002-01-01,973.17615,4899.5
105888,91.5,28.75,2003-01-01,1030.8217,4899.5
105889,91.5,28.75,2004-01-01,1069.5537,4899.5
105890,91.5,28.75,2005-01-01,864.58704,4899.5
105891,91.5,28.75,2006-01-01,787.3009,4899.5
105892,91.5,28.75,2007-01-01,942.1434,4899.5
105893,91.5,28.75,2008-01-01,1094.1173,4899.5
105894,91.5,28.75,2009-01-01,1250.6951,4899.5
105895,91.5,28.75,2010-01-01,1056.3605,4899.5
105896,91.5,28.75,2011-01-01,867.3943,4899.5
105897,91.5,28.75,2012-01-01,974.2478,4899.5
105898,91.5,28.75,2013-01-01,930.0054,4899.5
105899,91.5,28.75,2014-01-01,989.93835,4899.5
105900,91.5,28.75,2015-01-01,907.41406,4899.5
105901,91.5,28.75,2016-01-01,1059.4784,4899.5
105902,91.5,28.75,2017-01-01,923.6549,4899.5
105903,91.5,28.75,2018-01-01,905.2521,4899.5
105904,91.5,28.75,2019-01-01,737.39624,4899.5
105905,91.5,28.75,2020-01-01,932.9199,4899.5
105906,91.5,28.5,1983-01-01,746.4331,5179.0
105907,91.5,28.5,1984-01-01,948.70825,5179.0
105908,91.5,28.5,1985-01-01,938.40173,5179.0
105909,91.5,28.5,1986-01-01,743.7454,5179.0
105910,91.5,28.5,1987-01-01,902.9717,5179.0
105911,91.5,28.5,1988-01-01,986.734,5179.0
105912,91.5,28.5,1989-01-01,954.4198,5179.0
105913,91.5,28.5,1990-01-01,802.93665,5179.0
105914,91.5,28.5,1991-01-01,862.45544,5179.0
105915,91.5,28.5,1992-01-01,750.5141,5179.0
105916,91.5,28.5,1993-01-01,750.7616,5179.0
105917,91.5,28.5,1994-01-01,772.2915,5179.0
105918,91.5,28.5,1995-01-01,838.86237,5179.0
105919,91.5,28.5,1996-01-01,912.3242,5179.0
105920,91.5,28.5,1997-01-01,831.8966,5179.0
105921,91.5,28.5,1998-01-01,1197.6866,5179.0
105922,91.5,28.5,1999-01-01,965.42377,5179.0
105923,91.5,28.5,2000-01-01,1147.8342,5179.0
105924,91.5,28.5,2001-01-01,800.6204,5179.0
105925,91.5,28.5,2002-01-01,947.3424,5179.0
105926,91.5,28.5,2003-01-01,998.52844,5179.0
105927,91.5,28.5,2004-01-01,1186.4443,5179.0
105928,91.5,28.5,2005-01-01,859.896,5179.0
105929,91.5,28.5,2006-01-01,831.62195,5179.0
105930,91.5,28.5,2007-01-01,890.66394,5179.0
105931,91.5,28.5,2008-01-01,984.14294,5179.0
105932,91.5,28.5,2009-01-01,1094.358,5179.0
105933,91.5,28.5,2010-01-01,1017.02295,5179.0
105934,91.5,28.5,2011-01-01,846.2594,5179.0
105935,91.5,28.5,2012-01-01,1001.41284,5179.0
105936,91.5,28.5,2013-01-01,931.6525,5179.0
105937,91.5,28.5,2014-01-01,822.2759,5179.0
105938,91.5,28.5,2015-01-01,854.5681,5179.0
105939,91.5,28.5,2016-01-01,959.0438,5179.0
105940,91.5,28.5,2017-01-01,923.13586,5179.0
105941,91.5,28.5,2018-01-01,878.2678,5179.0
105942,91.5,28.5,2019-01-01,704.4101,5179.0
105943,91.5,28.5,2020-01-01,826.73596,5179.0
105944,91.5,28.25,1983-01-01,805.79095,5468.0
105945,91.5,28.25,1984-01-01,825.48303,5468.0
105946,91.5,28.25,1985-01-01,821.60974,5468.0
105947,91.5,28.25,1986-01-01,697.6262,5468.0
105948,91.5,28.25,1987-01-01,926.18005,5468.0
105949,91.5,28.25,1988-01-01,967.72534,5468.0
105950,91.5,28.25,1989-01-01,843.79114,5468.0
105951,91.5,28.25,1990-01-01,668.3114,5468.0
105952,91.5,28.25,1991-01-01,721.08777,5468.0
105953,91.5,28.25,1992-01-01,701.1293,5468.0
105954,91.5,28.25,1993-01-01,606.815,5468.0
105955,91.5,28.25,1994-01-01,758.01337,5468.0
105956,91.5,28.25,1995-01-01,809.88477,5468.0
105957,91.5,28.25,1996-01-01,823.6034,5468.0
105958,91.5,28.25,1997-01-01,752.00543,5468.0
105959,91.5,28.25,1998-01-01,1011.75854,5468.0
105960,91.5,28.25,1999-01-01,875.63586,5468.0
105961,91.5,28.25,2000-01-01,1028.612,5468.0
105962,91.5,28.25,2001-01-01,734.32135,5468.0
105963,91.5,28.25,2002-01-01,902.9458,5468.0
105964,91.5,28.25,2003-01-01,872.9302,5468.0
105965,91.5,28.25,2004-01-01,1184.3569,5468.0
105966,91.5,28.25,2005-01-01,846.95935,5468.0
105967,91.5,28.25,2006-01-01,796.64746,5468.0
105968,91.5,28.25,2007-01-01,888.9688,5468.0
105969,91.5,28.25,2008-01-01,915.0746,5468.0
105970,91.5,28.25,2009-01-01,909.35095,5468.0
105971,91.5,28.25,2010-01-01,900.8762,5468.0
105972,91.5,28.25,2011-01-01,743.1938,5468.0
105973,91.5,28.25,2012-01-01,944.8053,5468.0
105974,91.5,28.25,2013-01-01,835.78906,5468.0
105975,91.5,28.25,2014-01-01,704.5723,5468.0
105976,91.5,28.25,2015-01-01,890.8258,5468.0
105977,91.5,28.25,2016-01-01,898.29724,5468.0
105978,91.5,28.25,2017-01-01,878.0282,5468.0
105979,91.5,28.25,2018-01-01,720.59717,5468.0
105980,91.5,28.25,2019-01-01,696.3305,5468.0
105981,91.5,28.25,2020-01-01,693.2776,5468.0
105982,91.5,28.0,1983-01-01,866.2947,5380.5
105983,91.5,28.0,1984-01-01,691.0806,5380.5
105984,91.5,28.0,1985-01-01,750.3831,5380.5
105985,91.5,28.0,1986-01-01,648.03125,5380.5
105986,91.5,28.0,1987-01-01,909.3529,5380.5
105987,91.5,28.0,1988-01-01,998.2351,5380.5
105988,91.5,28.0,1989-01-01,782.9706,5380.5
105989,91.5,28.0,1990-01-01,653.0586,5380.5
105990,91.5,28.0,1991-01-01,683.30493,5380.5
105991,91.5,28.0,1992-01-01,645.50214,5380.5
105992,91.5,28.0,1993-01-01,603.87744,5380.5
105993,91.5,28.0,1994-01-01,686.8812,5380.5
105994,91.5,28.0,1995-01-01,815.2025,5380.5
105995,91.5,28.0,1996-01-01,733.06714,5380.5
105996,91.5,28.0,1997-01-01,755.55646,5380.5
105997,91.5,28.0,1998-01-01,985.0706,5380.5
105998,91.5,28.0,1999-01-01,826.8532,5380.5
105999,91.5,28.0,2000-01-01,938.8507,5380.5
106000,91.5,28.0,2001-01-01,662.9174,5380.5
106001,91.5,28.0,2002-01-01,832.5251,5380.5
106002,91.5,28.0,2003-01-01,797.7069,5380.5
106003,91.5,28.0,2004-01-01,1161.1622,5380.5
106004,91.5,28.0,2005-01-01,773.6073,5380.5
106005,91.5,28.0,2006-01-01,755.48303,5380.5
106006,91.5,28.0,2007-01-01,876.1233,5380.5
106007,91.5,28.0,2008-01-01,780.9988,5380.5
106008,91.5,28.0,2009-01-01,786.3469,5380.5
106009,91.5,28.0,2010-01-01,936.0504,5380.5
106010,91.5,28.0,2011-01-01,658.66156,5380.5
106011,91.5,28.0,2012-01-01,964.714,5380.5
106012,91.5,28.0,2013-01-01,772.66895,5380.5
106013,91.5,28.0,2014-01-01,627.9098,5380.5
106014,91.5,28.0,2015-01-01,970.5188,5380.5
106015,91.5,28.0,2016-01-01,841.42584,5380.5
106016,91.5,28.0,2017-01-01,867.6875,5380.5
106017,91.5,28.0,2018-01-01,651.44977,5380.5
106018,91.5,28.0,2019-01-01,617.24976,5380.5
106019,91.5,28.0,2020-01-01,664.8389,5380.5
106020,91.5,27.75,1983-01-01,947.2898,3635.0
106021,91.5,27.75,1984-01-01,718.85016,3635.0
106022,91.5,27.75,1985-01-01,787.5089,3635.0
106023,91.5,27.75,1986-01-01,717.0459,3635.0
106024,91.5,27.75,1987-01-01,1019.0685,3635.0
106025,91.5,27.75,1988-01-01,1035.809,3635.0
106026,91.5,27.75,1989-01-01,768.3685,3635.0
106027,91.5,27.75,1990-01-01,709.8783,3635.0
106028,91.5,27.75,1991-01-01,696.964,3635.0
106029,91.5,27.75,1992-01-01,661.1355,3635.0
106030,91.5,27.75,1993-01-01,710.46545,3635.0
106031,91.5,27.75,1994-01-01,741.9087,3635.0
106032,91.5,27.75,1995-01-01,855.02075,3635.0
106033,91.5,27.75,1996-01-01,743.35895,3635.0
106034,91.5,27.75,1997-01-01,896.90454,3635.0
106035,91.5,27.75,1998-01-01,1001.93774,3635.0
106036,91.5,27.75,1999-01-01,806.4153,3635.0
106037,91.5,27.75,2000-01-01,929.3483,3635.0
106038,91.5,27.75,2001-01-01,691.7425,3635.0
106039,91.5,27.75,2002-01-01,857.089,3635.0
106040,91.5,27.75,2003-01-01,773.70215,3635.0
106041,91.5,27.75,2004-01-01,1168.2646,3635.0
106042,91.5,27.75,2005-01-01,828.38574,3635.0
106043,91.5,27.75,2006-01-01,737.12366,3635.0
106044,91.5,27.75,2007-01-01,893.4465,3635.0
106045,91.5,27.75,2008-01-01,696.21985,3635.0
106046,91.5,27.75,2009-01-01,762.32385,3635.0
106047,91.5,27.75,2010-01-01,986.2057,3635.0
106048,91.5,27.75,2011-01-01,659.943,3635.0
106049,91.5,27.75,2012-01-01,1022.68604,3635.0
106050,91.5,27.75,2013-01-01,737.70233,3635.0
106051,91.5,27.75,2014-01-01,680.6452,3635.0
106052,91.5,27.75,2015-01-01,1020.73846,3635.0
106053,91.5,27.75,2016-01-01,792.51685,3635.0
106054,91.5,27.75,2017-01-01,845.49585,3635.0
106055,91.5,27.75,2018-01-01,600.13715,3635.0
106056,91.5,27.75,2019-01-01,627.0445,3635.0
106057,91.5,27.75,2020-01-01,618.0131,3635.0
106058,91.5,27.5,1983-01-01,1185.8376,2612.5
106059,91.5,27.5,1984-01-01,928.7096,2612.5
106060,91.5,27.5,1985-01-01,963.57654,2612.5
106061,91.5,27.5,1986-01-01,807.5148,2612.5
106062,91.5,27.5,1987-01-01,1176.8153,2612.5
106063,91.5,27.5,1988-01-01,1269.3738,2612.5
106064,91.5,27.5,1989-01-01,885.70374,2612.5
106065,91.5,27.5,1990-01-01,913.22546,2612.5
106066,91.5,27.5,1991-01-01,872.81604,2612.5
106067,91.5,27.5,1992-01-01,807.9117,2612.5
106068,91.5,27.5,1993-01-01,928.06616,2612.5
106069,91.5,27.5,1994-01-01,839.448,2612.5
106070,91.5,27.5,1995-01-01,1042.3766,2612.5
106071,91.5,27.5,1996-01-01,975.92017,2612.5
106072,91.5,27.5,1997-01-01,1105.3562,2612.5
106073,91.5,27.5,1998-01-01,1123.4038,2612.5
106074,91.5,27.5,1999-01-01,894.9197,2612.5
106075,91.5,27.5,2000-01-01,938.3352,2612.5
106076,91.5,27.5,2001-01-01,787.51135,2612.5
106077,91.5,27.5,2002-01-01,952.1058,2612.5
106078,91.5,27.5,2003-01-01,838.3428,2612.5
106079,91.5,27.5,2004-01-01,1321.9775,2612.5
106080,91.5,27.5,2005-01-01,967.00684,2612.5
106081,91.5,27.5,2006-01-01,826.1871,2612.5
106082,91.5,27.5,2007-01-01,1053.8326,2612.5
106083,91.5,27.5,2008-01-01,757.1995,2612.5
106084,91.5,27.5,2009-01-01,846.02106,2612.5
106085,91.5,27.5,2010-01-01,1020.9194,2612.5
106086,91.5,27.5,2011-01-01,722.4824,2612.5
106087,91.5,27.5,2012-01-01,1193.7557,2612.5
106088,91.5,27.5,2013-01-01,832.8573,2612.5
106089,91.5,27.5,2014-01-01,820.7324,2612.5
106090,91.5,27.5,2015-01-01,1173.6469,2612.5
106091,91.5,27.5,2016-01-01,886.9546,2612.5
106092,91.5,27.5,2017-01-01,960.47156,2612.5
106093,91.5,27.5,2018-01-01,664.52985,2612.5
106094,91.5,27.5,2019-01-01,727.17035,2612.5
106095,91.5,27.5,2020-01-01,754.25085,2612.5
106096,91.5,27.25,1983-01-01,1592.7045,1668.5
106097,91.5,27.25,1984-01-01,1244.0975,1668.5
106098,91.5,27.25,1985-01-01,1359.8418,1668.5
106099,91.5,27.25,1986-01-01,1010.204,1668.5
106100,91.5,27.25,1987-01-01,1600.5823,1668.5
106101,91.5,27.25,1988-01-01,1620.7656,1668.5
106102,91.5,27.25,1989-01-01,1245.3597,1668.5
106103,91.5,27.25,1990-01-01,1358.8527,1668.5
106104,91.5,27.25,1991-01-01,1198.6542,1668.5
106105,91.5,27.25,1992-01-01,1122.2031,1668.5
106106,91.5,27.25,1993-01-01,1366.5664,1668.5
106107,91.5,27.25,1994-01-01,1134.2877,1668.5
106108,91.5,27.25,1995-01-01,1431.7864,1668.5
106109,91.5,27.25,1996-01-01,1258.6355,1668.5
106110,91.5,27.25,1997-01-01,1444.0986,1668.5
106111,91.5,27.25,1998-01-01,1472.3445,1668.5
106112,91.5,27.25,1999-01-01,1205.686,1668.5
106113,91.5,27.25,2000-01-01,1182.5046,1668.5
106114,91.5,27.25,2001-01-01,1064.9615,1668.5
106115,91.5,27.25,2002-01-01,1276.4387,1668.5
106116,91.5,27.25,2003-01-01,1136.439,1668.5
106117,91.5,27.25,2004-01-01,1634.3777,1668.5
106118,91.5,27.25,2005-01-01,1270.2665,1668.5
106119,91.5,27.25,2006-01-01,1052.1493,1668.5
106120,91.5,27.25,2007-01-01,1406.0667,1668.5
106121,91.5,27.25,2008-01-01,1074.599,1668.5
106122,91.5,27.25,2009-01-01,1039.669,1668.5
106123,91.5,27.25,2010-01-01,1306.2781,1668.5
106124,91.5,27.25,2011-01-01,920.7567,1668.5
106125,91.5,27.25,2012-01-01,1426.2579,1668.5
106126,91.5,27.25,2013-01-01,1072.828,1668.5
106127,91.5,27.25,2014-01-01,1077.6788,1668.5
106128,91.5,27.25,2015-01-01,1480.1543,1668.5
106129,91.5,27.25,2016-01-01,1117.4694,1668.5
106130,91.5,27.25,2017-01-01,1263.1476,1668.5
106131,91.5,27.25,2018-01-01,930.0496,1668.5
106132,91.5,27.25,2019-01-01,984.3069,1668.5
106133,91.5,27.25,2020-01-01,1092.7812,1668.5
106134,91.5,27.0,1983-01-01,2177.0532,1262.0
106135,91.5,27.0,1984-01-01,1790.2681,1262.0
106136,91.5,27.0,1985-01-01,1899.2999,1262.0
106137,91.5,27.0,1986-01-01,1252.951,1262.0
106138,91.5,27.0,1987-01-01,2138.079,1262.0
106139,91.5,27.0,1988-01-01,2130.0842,1262.0
106140,91.5,27.0,1989-01-01,1670.2709,1262.0
106141,91.5,27.0,1990-01-01,1937.8081,1262.0
106142,91.5,27.0,1991-01-01,1794.8711,1262.0
106143,91.5,27.0,1992-01-01,1668.835,1262.0
106144,91.5,27.0,1993-01-01,1930.5747,1262.0
106145,91.5,27.0,1994-01-01,1560.3748,1262.0
106146,91.5,27.0,1995-01-01,1815.702,1262.0
106147,91.5,27.0,1996-01-01,1672.8204,1262.0
106148,91.5,27.0,1997-01-01,1870.3105,1262.0
106149,91.5,27.0,1998-01-01,1910.4292,1262.0
106150,91.5,27.0,1999-01-01,1697.3624,1262.0
106151,91.5,27.0,2000-01-01,1565.0283,1262.0
106152,91.5,27.0,2001-01-01,1459.716,1262.0
106153,91.5,27.0,2002-01-01,1626.668,1262.0
106154,91.5,27.0,2003-01-01,1578.4001,1262.0
106155,91.5,27.0,2004-01-01,2081.8672,1262.0
106156,91.5,27.0,2005-01-01,1609.3401,1262.0
106157,91.5,27.0,2006-01-01,1253.3777,1262.0
106158,91.5,27.0,2007-01-01,1857.6376,1262.0
106159,91.5,27.0,2008-01-01,1427.7454,1262.0
106160,91.5,27.0,2009-01-01,1366.2382,1262.0
106161,91.5,27.0,2010-01-01,1725.0935,1262.0
106162,91.5,27.0,2011-01-01,1237.1848,1262.0
106163,91.5,27.0,2012-01-01,1940.1355,1262.0
106164,91.5,27.0,2013-01-01,1321.8044,1262.0
106165,91.5,27.0,2014-01-01,1401.078,1262.0
106166,91.5,27.0,2015-01-01,1925.9404,1262.0
106167,91.5,27.0,2016-01-01,1478.9794,1262.0
106168,91.5,27.0,2017-01-01,1567.4573,1262.0
106169,91.5,27.0,2018-01-01,1290.3591,1262.0
106170,91.5,27.0,2019-01-01,1342.1431,1262.0
106171,91.5,27.0,2020-01-01,1501.3174,1262.0
106172,91.5,26.75,1983-01-01,2548.3542,101.0
106173,91.5,26.75,1984-01-01,2556.795,101.0
106174,91.5,26.75,1985-01-01,2519.2056,101.0
106175,91.5,26.75,1986-01-01,1635.8936,101.0
106176,91.5,26.75,1987-01-01,2370.7026,101.0
106177,91.5,26.75,1988-01-01,2546.8738,101.0
106178,91.5,26.75,1989-01-01,2107.27,101.0
106179,91.5,26.75,1990-01-01,2426.3442,101.0
106180,91.5,26.75,1991-01-01,2386.5195,101.0
106181,91.5,26.75,1992-01-01,2218.4507,101.0
106182,91.5,26.75,1993-01-01,2469.1223,101.0
106183,91.5,26.75,1994-01-01,2044.5403,101.0
106184,91.5,26.75,1995-01-01,2188.6929,101.0
106185,91.5,26.75,1996-01-01,1905.6787,101.0
106186,91.5,26.75,1997-01-01,2071.063,101.0
106187,91.5,26.75,1998-01-01,2483.308,101.0
106188,91.5,26.75,1999-01-01,2266.888,101.0
106189,91.5,26.75,2000-01-01,2210.825,101.0
106190,91.5,26.75,2001-01-01,1786.1838,101.0
106191,91.5,26.75,2002-01-01,2039.3931,101.0
106192,91.5,26.75,2003-01-01,1990.9121,101.0
106193,91.5,26.75,2004-01-01,2774.0752,101.0
106194,91.5,26.75,2005-01-01,2010.1505,101.0
106195,91.5,26.75,2006-01-01,1448.3408,101.0
106196,91.5,26.75,2007-01-01,2342.01,101.0
106197,91.5,26.75,2008-01-01,1856.1833,101.0
106198,91.5,26.75,2009-01-01,1782.9773,101.0
106199,91.5,26.75,2010-01-01,2195.7107,101.0
106200,91.5,26.75,2011-01-01,1575.5161,101.0
106201,91.5,26.75,2012-01-01,2287.8364,101.0
106202,91.5,26.75,2013-01-01,1548.0166,101.0
106203,91.5,26.75,2014-01-01,1655.604,101.0
106204,91.5,26.75,2015-01-01,2172.0518,101.0
106205,91.5,26.75,2016-01-01,1761.325,101.0
106206,91.5,26.75,2017-01-01,1872.8276,101.0
106207,91.5,26.75,2018-01-01,1512.6749,101.0
106208,91.5,26.75,2019-01-01,1676.1133,101.0
106209,91.5,26.75,2020-01-01,1848.3948,101.0
106210,91.5,26.5,1983-01-01,2952.5415,56.0
106211,91.5,26.5,1984-01-01,3150.0989,56.0
106212,91.5,26.5,1985-01-01,3005.243,56.0
106213,91.5,26.5,1986-01-01,2099.7605,56.0
106214,91.5,26.5,1987-01-01,2587.9517,56.0
106215,91.5,26.5,1988-01-01,2898.9807,56.0
106216,91.5,26.5,1989-01-01,2596.596,56.0
106217,91.5,26.5,1990-01-01,3016.6965,56.0
106218,91.5,26.5,1991-01-01,2721.172,56.0
106219,91.5,26.5,1992-01-01,2725.8452,56.0
106220,91.5,26.5,1993-01-01,3071.2432,56.0
106221,91.5,26.5,1994-01-01,2603.5764,56.0
106222,91.5,26.5,1995-01-01,2629.642,56.0
106223,91.5,26.5,1996-01-01,2114.5405,56.0
106224,91.5,26.5,1997-01-01,2234.5884,56.0
106225,91.5,26.5,1998-01-01,3069.5845,56.0
106226,91.5,26.5,1999-01-01,2862.7664,56.0
106227,91.5,26.5,2000-01-01,2696.8806,56.0
106228,91.5,26.5,2001-01-01,2140.2402,56.0
106229,91.5,26.5,2002-01-01,2380.7659,56.0
106230,91.5,26.5,2003-01-01,2311.4453,56.0
106231,91.5,26.5,2004-01-01,3205.0532,56.0
106232,91.5,26.5,2005-01-01,2401.2751,56.0
106233,91.5,26.5,2006-01-01,1671.6677,56.0
106234,91.5,26.5,2007-01-01,2691.275,56.0
106235,91.5,26.5,2008-01-01,2250.3748,56.0
106236,91.5,26.5,2009-01-01,1902.9961,56.0
106237,91.5,26.5,2010-01-01,2700.1067,56.0
106238,91.5,26.5,2011-01-01,1705.779,56.0
106239,91.5,26.5,2012-01-01,2558.629,56.0
106240,91.5,26.5,2013-01-01,1701.8738,56.0
106241,91.5,26.5,2014-01-01,1920.565,56.0
106242,91.5,26.5,2015-01-01,2272.192,56.0
106243,91.5,26.5,2016-01-01,2039.6599,56.0
106244,91.5,26.5,2017-01-01,2160.918,56.0
106245,91.5,26.5,2018-01-01,1693.0586,56.0
106246,91.5,26.5,2019-01-01,1967.5425,56.0
106247,91.5,26.5,2020-01-01,2186.0154,56.0
106248,91.5,26.25,1983-01-01,3317.6143,48.0
106249,91.5,26.25,1984-01-01,3647.037,48.0
106250,91.5,26.25,1985-01-01,3259.879,48.0
106251,91.5,26.25,1986-01-01,2606.7822,48.0
106252,91.5,26.25,1987-01-01,2772.807,48.0
106253,91.5,26.25,1988-01-01,3274.2283,48.0
106254,91.5,26.25,1989-01-01,3189.5898,48.0
106255,91.5,26.25,1990-01-01,3465.1147,48.0
106256,91.5,26.25,1991-01-01,3156.793,48.0
106257,91.5,26.25,1992-01-01,3167.577,48.0
106258,91.5,26.25,1993-01-01,3628.4246,48.0
106259,91.5,26.25,1994-01-01,2969.8523,48.0
106260,91.5,26.25,1995-01-01,3096.0088,48.0
106261,91.5,26.25,1996-01-01,2557.821,48.0
106262,91.5,26.25,1997-01-01,2299.5095,48.0
106263,91.5,26.25,1998-01-01,3317.504,48.0
106264,91.5,26.25,1999-01-01,3274.7412,48.0
106265,91.5,26.25,2000-01-01,2799.383,48.0
106266,91.5,26.25,2001-01-01,2316.6323,48.0
106267,91.5,26.25,2002-01-01,2679.3364,48.0
106268,91.5,26.25,2003-01-01,2545.0579,48.0
106269,91.5,26.25,2004-01-01,3538.663,48.0
106270,91.5,26.25,2005-01-01,2868.656,48.0
106271,91.5,26.25,2006-01-01,1823.3779,48.0
